id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.6,92,0,20.71,0,1611588790,30040,1611588790030,1611588790138,108,0
1,30.6,92,0,21.47,0,1611588801,319042,1611588801319,1611588801486,167,59
2,30.6,92,0,21.64,0,1611588812,608044,1611588812608,1611588812747,139,28
3,30.6,93,0,20.98,0,1611588823,898042,1611588823898,1611588824012,114,25
4,30.6,92,0,21.12,0,1611588835,187043,1611588835187,1611588835276,89,25
5,30.6,92,0,21.25,0,1611588846,475041,1611588846475,1611588846641,166,77
6,30.6,93,0,21.64,0,1611588857,764043,1611588857764,1611588857905,141,25
7,30.6,93,0,22.27,0,1611588869,51041,1611588869051,1611588869170,119,22
8,30.6,93,0,23.03,0,1611588880,341041,1611588880341,1611588880434,93,26
9,30.6,93,0,22.93,0,1611588891,628039,1611588891628,1611588891697,69,24
10,30.6,93,0,22.64,0,1611588902,918042,1611588902918,1611588903064,146,77
11,30.6,92,0,21.95,0,1611588914,205039,1611588914205,1611588914327,122,24
13,30.6,92,0,22.27,0,1611588936,784038,1611588936784,1611588936855,71,51
14,30.6,92,0,22.12,0,1611588948,74040,1611588948074,1611588948221,147,76
