id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.4,90,0,17.58,0,1611594323,342024,1611594323342,1611594323559,217,0
1,31.4,90,0,17.85,0,1611594335,385024,1611594335385,1611594335642,257,40
2,31.4,90,0,17.24,0,1611594347,430024,1611594347430,1611594347726,296,39
3,31.4,90,0,17.22,0,1611594359,475023,1611594359475,1611594359707,232,64
4,31.4,90,0,16.43,0,1611594371,517023,1611594371517,1611594371789,272,40
5,31.4,90,0,16.78,0,1611594383,561023,1611594383561,1611594383770,209,63
6,31.4,90,0,17.41,0,1611594395,606023,1611594395606,1611594395793,187,22
7,31.4,90,0,17.14,0,1611594407,651023,1611594407651,1611594407936,285,98
8,31.4,90,0,16.87,0,1611594419,695022,1611594419695,1611594419917,222,63
9,31.4,90,0,16.8,0,1611594431,738022,1611594431738,1611594432000,262,40
10,31.4,90,0,16.36,0,1611594443,782022,1611594443782,1611594444056,274,12
11,31.5,90,0,16.39,0,1611594455,827022,1611594455827,1611594456012,185,89
12,31.4,90,0,16.58,0,1611594467,870020,1611594467870,1611594468147,277,92
13,31.5,90,0,16.48,0,1611594479,915020,1611594479915,1611594480128,213,64
14,31.5,90,0,15.85,0,1611594491,959020,1611594491959,1611594492140,181,32
