id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.4,95,0,19.07,0,1611588479,863875,1611588479863,1611588480260,397,0
1,30.4,95,0,19.17,0,1611588492,903881,1611588492903,1611588493161,258,139
2,30.4,95,0,17.97,0,1611588505,943879,1611588505943,1611588506164,221,37
3,30.4,94,0,22.93,0,1611588518,982880,1611588518982,1611588519277,295,74
4,30.4,94,0,20.05,0,1611588532,22878,1611588532022,1611588532276,254,41
5,30.5,95,0,23.08,0,1611588545,62880,1611588545062,1611588545281,219,35
6,30.4,95,0,22.69,0,1611588558,101878,1611588558101,1611588558388,287,68
7,30.4,95,0,23.49,0,1611588571,141879,1611588571141,1611588571393,252,35
8,30.5,95,0,23.37,0,1611588584,181877,1611588584181,1611588584397,216,36
9,30.4,94,0,22.81,0,1611588597,222879,1611588597222,1611588597504,282,66
10,30.4,94,0,23.05,0,1611588610,262877,1611588610262,1611588610509,247,35
11,30.4,94,0,23.03,0,1611588623,301878,1611588623301,1611588623514,213,34
12,30.4,94,0,22.98,0,1611588636,341875,1611588636341,1611588636621,280,67
13,30.4,94,0,22.78,0,1611588649,381878,1611588649381,1611588649625,244,36
14,30.5,93,0,22.15,0,1611588662,420876,1611588662420,1611588662630,210,34
