id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,8.4982,0,1611255222,509008,1611255222509,1611255222706,197,0
1,30.1,95,0,8.254,0,1611255235,795006,1611255235795,1611255235992,197,0
2,30.1,95,0,8.9133,0,1611255249,81008,1611255249081,1611255249277,196,1
3,30.1,95,0,9.768,0,1611255262,367005,1611255262367,1611255262562,195,1
4,30.1,95,0,8.1807,0,1611255275,653007,1611255275653,1611255275851,198,3
5,30,95,0,6.8864,0,1611255288,938005,1611255288938,1611255289132,194,4
6,30.1,95,0,9.7192,0,1611255302,224007,1611255302224,1611255302418,194,0
7,30,95,0,6.2515,0,1611255315,509004,1611255315509,1611255315704,195,1
8,30.1,95,0,6.2759,0,1611255328,794006,1611255328794,1611255328987,193,2
9,30,95,0,6.6422,0,1611255342,80004,1611255342080,1611255342271,191,2
10,30,95,0,6.2759,0,1611255355,366006,1611255355366,1611255355558,192,1
11,29.9,95,0,6.4957,0,1611255368,652003,1611255368652,1611255368843,191,1
12,29.9,95,0,6.6422,0,1611255381,938005,1611255381938,1611255382129,191,0
13,29.9,95,0,6.3736,0,1611255395,224003,1611255395224,1611255395414,190,1
14,29.9,95,0,6.6911,0,1611255408,510004,1611255408510,1611255408701,191,1
