id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.4,95,0,10.4274,0,1611250822,144635,1611250822144,1611250822203,59,0
1,30.4,95,0,9.0598,0,1611250834,676641,1611250834676,1611250834732,56,3
2,30.4,95,0,7.7656,0,1611250847,207639,1611250847207,1611250847262,55,1
3,30.4,95,0,10.232,0,1611250859,738640,1611250859738,1611250859794,56,1
4,30.4,95,0,10.1099,0,1611250872,269638,1611250872269,1611250872325,56,0
5,30.4,95,0,10.4518,0,1611250884,800640,1611250884800,1611250884854,54,2
6,30.4,95,0,9.3773,0,1611250897,331638,1611250897331,1611250897385,54,0
7,30.3,95,0,9.768,0,1611250909,861639,1611250909861,1611250909915,54,0
8,30.3,95,0,10.696,0,1611250922,392637,1611250922392,1611250922445,53,1
9,30.3,95,0,9.7436,0,1611250934,923639,1611250934923,1611250934981,58,5
10,30.3,95,0,7.2039,0,1611250947,454637,1611250947454,1611250947511,57,1
11,30.3,95,0,8.1319,0,1611250959,985638,1611250959985,1611250960036,51,6
12,30.2,95,0,8.1807,0,1611250972,516636,1611250972516,1611250972566,50,1
13,30.2,95,0,8.3761,0,1611250985,46638,1611250985046,1611250985096,50,0
14,30.2,95,0,8.7179,0,1611250997,577636,1611250997577,1611250997628,51,1
