id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31,92,0,17.3382,0,1611589521,859409,1611589521859,1611589521964,105,0
1,30.9,90,0,17.6557,0,1611589536,650407,1611589536650,1611589536709,59,46
2,31,91,0,18.3639,0,1611589551,440409,1611589551440,1611589551557,117,58
3,31.1,91,0,17.9487,0,1611589566,229406,1611589566229,1611589566303,74,43
4,31.1,91,0,16.4103,0,1611589581,18416,1611589581018,1611589581151,133,59
5,31,92,0,16.6545,0,1611589595,808406,1611589595808,1611589595896,88,45
6,31.1,92,0,15.2381,0,1611589610,598415,1611589610598,1611589610642,44,44
7,30.9,91,0,16.5324,0,1611589625,388405,1611589625388,1611589625492,104,60
8,31,92,0,15.3358,0,1611589640,178407,1611589640178,1611589640543,365,261
9,31,92,0,16.044,0,1611589654,968404,1611589654968,1611589655084,116,249
10,31,93,0,16.8742,0,1611589669,758406,1611589669758,1611589669827,69,47
11,31,91,0,17.0696,0,1611589684,547404,1611589684547,1611589684677,130,61
12,31.1,92,0,18.0952,0,1611589699,337406,1611589699337,1611589699423,86,44
13,31,91,0,17.7534,0,1611589714,127403,1611589714127,1611589714167,40,46
14,31,90,0,18.5836,0,1611589728,917405,1611589728917,1611589729015,98,58
