id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.7,91,0,23.9072,0,1611589084,982059,1611589084982,1611589085130,148,0
1,30.7,90,0,23.6386,0,1611589101,521057,1611589101521,1611589101718,197,49
2,30.8,90,0,22.5397,0,1611589118,61059,1611589118061,1611589118205,144,53
3,30.8,90,0,23.8339,0,1611589134,601056,1611589134601,1611589134796,195,51
4,30.8,90,0,23.37,0,1611589151,140058,1611589151140,1611589151279,139,56
5,30.8,90,0,23.4921,0,1611589167,680056,1611589167680,1611589167869,189,50
6,30.8,91,0,23.0525,0,1611589184,220057,1611589184220,1611589184352,132,57
7,30.8,91,0,23.5897,0,1611589200,760055,1611589200760,1611589200943,183,51
8,30.9,90,0,22.7839,0,1611589217,299057,1611589217299,1611589217430,131,52
9,31,91,0,23.0525,0,1611589233,839054,1611589233839,1611589234019,180,49
10,31,92,0,22.3199,0,1611589250,379056,1611589250379,1611589250506,127,53
11,31.1,92,0,21.6361,0,1611589266,919054,1611589266919,1611589267093,174,47
12,31,92,0,20.5372,0,1611589283,459055,1611589283459,1611589283583,124,50
13,31,92,0,20.3419,0,1611589299,998053,1611589299998,1611589300167,169,45
14,31,92,0,21.514,0,1611589316,538055,1611589316538,1611589316660,122,47
