id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,90,0,16.019537,0,1611590542,241868,1611590542241,1611590542371,130,0
1,31.1,91,0,17.728937,0,1611590558,781866,1611590558781,1611590558857,76,54
2,31.1,90,0,18.046398,0,1611590575,320867,1611590575320,1611590575446,126,50
3,31.1,90,0,17.582418,0,1611590591,860865,1611590591860,1611590591923,63,63
4,31,90,0,14.920635,0,1611590608,400867,1611590608400,1611590608522,122,59
5,31.1,90,0,16.019537,0,1611590624,940864,1611590624940,1611590625109,169,47
6,31.1,90,0,15.457875,0,1611590641,480866,1611590641480,1611590641595,115,54
7,31.1,90,0,13.431013,0,1611590658,19864,1611590658019,1611590658184,165,50
8,31.1,90,0,13.992674,0,1611590674,559865,1611590674559,1611590674671,112,53
9,31.1,90,0,13.601954,0,1611590691,99863,1611590691099,1611590691259,160,48
10,31.1,90,0,14.603174,0,1611590707,639865,1611590707639,1611590707745,106,54
11,31.1,90,0,13.894994,0,1611590724,179861,1611590724179,1611590724334,155,49
12,31.200001,90,0,14.456655,0,1611590740,718864,1611590740718,1611590740820,102,53
13,31.1,91,0,15.238095,0,1611590757,258862,1611590757258,1611590757409,151,49
14,31.1,90,0,15.238095,0,1611590773,797864,1611590773797,1611590773894,97,54
