id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.5,91,0,12.8694,0,1611595727,4867,1611595727004,1611595727246,242,0
1,31.5,91,0,13.2112,0,1611595741,550867,1611595741550,1611595741787,237,5
2,31.4,92,0,13.7485,0,1611595756,95867,1611595756095,1611595756327,232,5
3,31.4,91,0,14.0659,0,1611595770,641866,1611595770641,1611595770868,227,5
4,31.4,91,0,13.5043,0,1611595785,186866,1611595785186,1611595785409,223,4
5,31.4,91,0,13.6508,0,1611595799,731866,1611595799731,1611595799950,219,4
6,31.4,91,0,13.0647,0,1611595814,277865,1611595814277,1611595814423,146,73
7,31.4,91,0,13.1868,0,1611595828,822865,1611595828822,1611595829031,209,63
8,31.4,91,0,12.9915,0,1611595843,368865,1611595843368,1611595843571,203,6
9,31.4,91,0,13.5775,0,1611595857,913865,1611595857913,1611595858215,302,99
10,31.3,91,0,13.6264,0,1611595872,460864,1611595872460,1611595872605,145,157
11,31.3,92,0,13.6264,0,1611595887,5864,1611595887005,1611595887227,222,77
12,31.3,91,0,13.3578,0,1611595901,552864,1611595901552,1611595901734,182,40
13,31.2,91,0,13.2845,0,1611595916,97863,1611595916097,1611595916277,180,2
14,31.2,92,0,13.0647,0,1611595930,643863,1611595930643,1611595930815,172,8
