id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,11.23,0,1611254208,418173,1611254208418,1611254208531,113,0
1,30.1,95,0,10.79,0,1611254220,454175,1611254220454,1611254220565,111,2
2,30,95,0,10.87,0,1611254232,489173,1611254232489,1611254232602,113,2
3,30.1,95,0,11.4,0,1611254244,525174,1611254244525,1611254244637,112,1
4,30.1,95,0,8.47,0,1611254256,561172,1611254256561,1611254256674,113,1
5,30.1,95,0,10.82,0,1611254268,597174,1611254268597,1611254268708,111,2
6,30,95,0,12.11,0,1611254280,632172,1611254280632,1611254280743,111,0
7,30,95,0,12.26,0,1611254292,668174,1611254292668,1611254292778,110,1
8,30,95,0,9.38,0,1611254304,704171,1611254304704,1611254304814,110,0
9,30.1,95,0,8.99,0,1611254316,740173,1611254316740,1611254316855,115,5
10,30,95,0,9.96,0,1611254328,776171,1611254328776,1611254328883,107,8
11,30,95,0,9.62,0,1611254340,812173,1611254340812,1611254340921,109,2
12,30,95,0,9.74,0,1611254352,848170,1611254352848,1611254352973,125,16
13,30,95,0,9.69,0,1611254364,883172,1611254364883,1611254364991,108,17
14,30,95,0,13.02,0,1611254376,919170,1611254376919,1611254377026,107,1
