id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.9,92,0,7.521368,0,1611599544,690104,1611599544690,1611599544922,232,0
1,30.9,92,0,7.667888,0,1611599556,734104,1611599556734,1611599557074,340,108
2,31,93,0,7.545787,0,1611599568,778104,1611599568778,1611599569055,277,63
3,31,92,0,7.203907,0,1611599580,822103,1611599580822,1611599581137,315,38
4,31,92,0,7.423687,0,1611599592,864103,1611599592864,1611599593117,253,62
5,31,93,0,7.716728,0,1611599604,909103,1611599604909,1611599605139,230,23
6,31,93,0,6.642247,0,1611599616,953112,1611599616953,1611599617284,331,101
7,31,93,0,7.448107,0,1611599628,996103,1611599628996,1611599629265,269,62
8,31.1,92,0,7.423687,0,1611599641,41101,1611599641041,1611599641348,307,38
9,31.1,92,0,7.277167,0,1611599653,85101,1611599653085,1611599653329,244,63
10,31.1,92,0,7.326007,0,1611599665,130102,1611599665130,1611599665358,228,16
11,31.1,91,0,7.448107,0,1611599677,174101,1611599677174,1611599677495,321,93
12,31.1,92,0,7.301587,0,1611599689,217100,1611599689217,1611599689477,260,61
13,31.1,92,0,7.448107,0,1611599701,261100,1611599701261,1611599701559,298,38
14,31,92,0,7.545787,0,1611599713,306100,1611599713306,1611599713642,336,38
