id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31,92,0,17.3382,0,1611589517,346405,1611589517346,1611589517648,302,0
1,30.9,90,0,17.6557,0,1611589532,137407,1611589532137,1611589532204,67,235
2,31,91,0,18.3639,0,1611589546,928409,1611589546928,1611589547060,132,65
3,31.1,91,0,17.9487,0,1611589561,718406,1611589561718,1611589561797,79,53
4,31.1,91,0,16.4103,0,1611589576,507408,1611589576507,1611589576645,138,59
5,31,92,0,16.6545,0,1611589591,296406,1611589591296,1611589591390,94,44
6,31.1,92,0,15.2381,0,1611589606,86407,1611589606086,1611589606137,51,43
7,30.9,91,0,16.5324,0,1611589620,876405,1611589620876,1611589620985,109,58
8,31,92,0,15.3358,0,1611589635,666407,1611589635666,1611589635730,64,45
9,31,92,0,16.044,0,1611589650,456405,1611589650456,1611589650578,122,58
10,31,93,0,16.8742,0,1611589665,246406,1611589665246,1611589665324,78,44
11,31,91,0,17.0696,0,1611589680,36404,1611589680036,1611589680171,135,57
12,31.1,92,0,18.0952,0,1611589694,825406,1611589694825,1611589694917,92,43
13,31,91,0,17.7534,0,1611589709,615403,1611589709615,1611589709773,158,66
14,31,90,0,18.5836,0,1611589724,405405,1611589724405,1611589724509,104,54
