id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31,92,0,17.3382,0,1611589518,851409,1611589518851,1611589518995,144,0
1,30.9,90,0,17.6557,0,1611589533,642407,1611589533642,1611589533740,98,46
2,31,91,0,18.3639,0,1611589548,432409,1611589548432,1611589548485,53,45
3,31.1,91,0,17.9487,0,1611589563,222406,1611589563222,1611589563334,112,59
4,31.1,91,0,16.4103,0,1611589578,11408,1611589578011,1611589578079,68,44
5,31,92,0,16.6545,0,1611589592,800406,1611589592800,1611589592927,127,59
6,31.1,92,0,15.2381,0,1611589607,590416,1611589607590,1611589607673,83,44
7,30.9,91,0,16.5324,0,1611589622,380413,1611589622380,1611589622520,140,57
8,31,92,0,15.3358,0,1611589637,170407,1611589637170,1611589637265,95,45
9,31,92,0,16.044,0,1611589651,960405,1611589651960,1611589652022,62,33
10,31,93,0,16.8742,0,1611589666,750406,1611589666750,1611589666859,109,47
11,31,91,0,17.0696,0,1611589681,540404,1611589681540,1611589681566,26,83
12,31.1,92,0,18.0952,0,1611589696,329406,1611589696329,1611589696452,123,97
13,31,91,0,17.7534,0,1611589711,119403,1611589711119,1611589711199,80,43
14,31,90,0,18.5836,0,1611589725,909405,1611589725909,1611589726045,136,56
