id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,11.23,0,1611254207,916175,1611254207916,1611254208031,115,0
1,30.1,95,0,10.79,0,1611254219,952173,1611254219952,1611254220065,113,2
2,30,95,0,10.87,0,1611254231,987175,1611254231987,1611254232100,113,0
3,30.1,95,0,11.4,0,1611254244,23172,1611254244023,1611254244135,112,1
4,30.1,95,0,8.47,0,1611254256,59174,1611254256059,1611254256171,112,0
5,30.1,95,0,10.82,0,1611254268,95172,1611254268095,1611254268213,118,6
6,30,95,0,12.11,0,1611254280,131174,1611254280131,1611254280243,112,6
7,30,95,0,12.26,0,1611254292,166172,1611254292166,1611254292276,110,2
8,30,95,0,9.38,0,1611254304,202173,1611254304202,1611254304312,110,0
9,30.1,95,0,8.99,0,1611254316,238171,1611254316238,1611254316348,110,0
10,30,95,0,9.96,0,1611254328,274173,1611254328274,1611254328383,109,1
11,30,95,0,9.62,0,1611254340,310171,1611254340310,1611254340419,109,0
12,30,95,0,9.74,0,1611254352,346171,1611254352346,1611254352454,108,1
13,30,95,0,9.69,0,1611254364,381170,1611254364381,1611254364490,109,1
14,30,95,0,13.02,0,1611254376,417172,1611254376417,1611254376525,108,1
