id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,8.4982,0,1611255221,757006,1611255221757,1611255221954,197,0
1,30.1,95,0,8.254,0,1611255235,43008,1611255235043,1611255235240,197,0
2,30.1,95,0,8.9133,0,1611255248,329006,1611255248329,1611255248525,196,1
3,30.1,95,0,9.768,0,1611255261,615007,1611255261615,1611255261811,196,0
4,30.1,95,0,8.1807,0,1611255274,901005,1611255274901,1611255275098,197,1
5,30,95,0,6.8864,0,1611255288,186007,1611255288186,1611255288381,195,2
6,30.1,95,0,9.7192,0,1611255301,472005,1611255301472,1611255301669,197,2
7,30,95,0,6.2515,0,1611255314,757006,1611255314757,1611255314951,194,3
8,30.1,95,0,6.2759,0,1611255328,42004,1611255328042,1611255328235,193,1
9,30,95,0,6.6422,0,1611255341,328006,1611255341328,1611255341521,193,0
10,30,95,0,6.2759,0,1611255354,614004,1611255354614,1611255354808,194,1
11,29.9,95,0,6.4957,0,1611255367,900005,1611255367900,1611255368091,191,3
12,29.9,95,0,6.6422,0,1611255381,186003,1611255381186,1611255381377,191,0
13,29.9,95,0,6.3736,0,1611255394,472005,1611255394472,1611255394663,191,0
14,29.9,95,0,6.6911,0,1611255407,758010,1611255407758,1611255407949,191,0
