id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,16.8,0,1611249969,892608,1611249969892,1611249970035,143,0
1,30.1,95,0,16.8,0,1611249981,674614,1611249981674,1611249981820,146,3
2,30,95,0,16.68,0,1611249993,455612,1611249993455,1611249993594,139,7
3,30.1,95,0,16.78,0,1611250005,236614,1611250005236,1611250005374,138,1
4,30.1,95,0,16.9,0,1611250017,17611,1611250017017,1611250017157,140,2
5,30.1,95,0,16.8,0,1611250028,798613,1611250028798,1611250028938,140,0
6,30.1,95,0,16.8,0,1611250040,578627,1611250040578,1611250040716,138,2
7,30.1,95,0,15.51,0,1611250052,359613,1611250052359,1611250052497,138,0
8,30.1,95,0,17.31,0,1611250064,140610,1611250064140,1611250064277,137,1
9,30.1,95,0,17.34,0,1611250075,920612,1611250075920,1611250076057,137,0
10,30.1,95,0,17.34,0,1611250087,701610,1611250087701,1611250087837,136,1
11,30.1,95,0,17.17,0,1611250099,482612,1611250099482,1611250099618,136,0
12,30.1,95,0,17.36,0,1611250111,263609,1611250111263,1611250111399,136,0
13,30.1,95,0,17.36,0,1611250123,43611,1611250123043,1611250123178,135,1
14,30,95,0,17.17,0,1611250134,824609,1611250134824,1611250134959,135,0
