id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,12.039072,0,1611252881,84559,1611252881084,1611252881394,310,0
1,30.1,95,0,11.672771,0,1611252892,117561,1611252892117,1611252892301,184,126
2,30.1,95,0,13.211233,0,1611252903,148563,1611252903148,1611252903331,183,1
3,30.1,95,0,12.039072,0,1611252914,179561,1611252914179,1611252914362,183,0
4,30.1,95,0,11.990232,0,1611252925,209562,1611252925209,1611252925392,183,0
5,30.1,95,0,12.942613,0,1611252936,240560,1611252936240,1611252936421,181,2
6,30.200001,95,0,12.478633,0,1611252947,271562,1611252947271,1611252947452,181,0
7,30.1,95,0,11.330892,0,1611252958,302560,1611252958302,1611252958483,181,0
8,30.1,95,0,11.892551,0,1611252969,332561,1611252969332,1611252969511,179,2
9,30.299999,95,0,11.819292,0,1611252980,363559,1611252980363,1611252980543,180,1
10,30.299999,95,0,13.455434,0,1611252991,393561,1611252991393,1611252991572,179,1
11,30.299999,95,0,12.356532,0,1611253002,424559,1611253002424,1611253002603,179,0
12,30.299999,95,0,13.406593,0,1611253013,455561,1611253013455,1611253013633,178,1
13,30.299999,95,0,13.235653,0,1611253024,486558,1611253024486,1611253024664,178,0
14,30.4,95,0,12.258852,0,1611253035,517560,1611253035517,1611253035695,178,0
