id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,7.47,0,1611254553,689939,1611254553689,1611254553857,168,0
1,30.1,95,0,6.89,0,1611254564,475945,1611254564475,1611254564640,165,3
2,30.1,95,0,13.19,0,1611254575,261943,1611254575261,1611254575426,165,0
3,30.1,95,0,13.19,0,1611254586,47945,1611254586047,1611254586212,165,0
4,30.1,95,0,13.38,0,1611254596,832942,1611254596832,1611254596996,164,1
5,30.1,95,0,11.75,0,1611254607,618944,1611254607618,1611254607781,163,1
6,30.1,95,0,8.89,0,1611254618,404942,1611254618404,1611254618585,181,18
7,30.2,95,0,9.01,0,1611254629,189944,1611254629189,1611254629351,162,19
8,30.2,95,0,9.47,0,1611254639,975942,1611254639975,1611254640157,182,20
9,30.2,95,0,10.77,0,1611254650,761943,1611254650761,1611254650923,162,20
10,30.2,95,0,11.87,0,1611254661,547941,1611254661547,1611254661709,162,0
11,30.1,95,0,11.58,0,1611254672,333943,1611254672333,1611254672494,161,1
12,30.2,95,0,13.46,0,1611254683,118941,1611254683118,1611254683281,163,2
13,30.2,95,0,13.28,0,1611254693,904942,1611254693904,1611254694064,160,3
14,30.1,95,0,13.11,0,1611254704,690940,1611254704690,1611254704850,160,0
