id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.9,92,0,7.521368,0,1611599543,934108,1611599543934,1611599544168,234,0
1,30.9,92,0,7.667888,0,1611599555,979102,1611599555979,1611599556211,232,2
2,31,93,0,7.545787,0,1611599568,22102,1611599568022,1611599568338,316,84
3,31,92,0,7.203907,0,1611599580,66100,1611599580066,1611599580318,252,64
4,31,92,0,7.423687,0,1611599592,110101,1611599592110,1611599592340,230,22
5,31,93,0,7.716728,0,1611599604,154101,1611599604154,1611599604485,331,101
6,31,93,0,6.642247,0,1611599616,197100,1611599616197,1611599616465,268,63
7,31,93,0,7.448107,0,1611599628,240101,1611599628240,1611599628548,308,40
8,31.1,92,0,7.423687,0,1611599640,285099,1611599640285,1611599640529,244,64
9,31.1,92,0,7.277167,0,1611599652,331099,1611599652331,1611599652559,228,16
10,31.1,92,0,7.326007,0,1611599664,375099,1611599664375,1611599664695,320,92
11,31.1,91,0,7.448107,0,1611599676,418099,1611599676418,1611599676676,258,62
12,31.1,92,0,7.301587,0,1611599688,462098,1611599688462,1611599688691,229,29
13,31.1,92,0,7.448107,0,1611599700,506098,1611599700506,1611599700842,336,107
14,31,92,0,7.545787,0,1611599712,551098,1611599712551,1611599712823,272,64
