id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.299999,92,0,14.603174,0,1611420571,477068,1611420571477,1611420571549,72,0
1,30.299999,92,0,14.505494,0,1611420582,260066,1611420582260,1611420582354,94,22
2,30.299999,92,0,14.456655,0,1611420593,46068,1611420593046,1611420593120,74,20
3,30.4,92,0,14.456655,0,1611420603,831066,1611420603831,1611420603901,70,4
4,30.4,92,0,14.456655,0,1611420614,615067,1611420614615,1611420614711,96,26
5,30.4,92,0,14.603174,0,1611420625,401065,1611420625401,1611420625567,166,70
6,30.4,93,0,14.725275,0,1611420636,439065,1611420636439,1611420636483,44,122
7,30.4,93,0,14.578754,0,1611420646,973065,1611420646973,1611420647071,98,54
8,30.4,93,0,14.456655,0,1611420657,759067,1611420657759,1611420657925,166,68
9,30.4,92,0,14.481074,0,1611420668,544064,1611420668544,1611420668612,68,98
10,30.5,92,0,14.700854,0,1611420679,329066,1611420679329,1611420679398,69,1
11,30.4,92,0,14.920635,0,1611420690,115064,1611420690115,1611420690283,168,99
12,30.6,92,0,14.969475,0,1611420700,900066,1611420700900,1611420701026,126,42
13,30.5,93,0,15.482295,0,1611420711,686062,1611420711686,1611420711783,97,29
14,30.4,92,0,15.702076,0,1611420722,472068,1611420722472,1611420722640,168,71
