id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,93,0,10.232,0,1611596263,353731,1611596263353,1611596263406,53,0
1,31.1,93,0,10.4029,0,1611596275,398731,1611596275398,1611596275429,31,22
2,31.2,93,0,10.5495,0,1611596287,443731,1611596287443,1611596287574,131,100
3,31.2,93,0,10.5495,0,1611596299,487730,1611596299487,1611596299553,66,65
4,31.2,93,0,10.6227,0,1611596311,532730,1611596311532,1611596311637,105,39
5,31.2,93,0,10.525,0,1611596323,577730,1611596323577,1611596323721,144,39
6,31.2,93,0,10.5495,0,1611596335,622730,1611596335622,1611596335701,79,65
7,31.3,93,0,10.696,0,1611596347,666730,1611596347666,1611596347784,118,39
8,31.3,92,0,10.5983,0,1611596359,709729,1611596359709,1611596359765,56,62
9,31.3,92,3.3211,10.2076,0,1611596371,753729,1611596371753,1611596371780,27,29
10,31.3,93,0,10.8913,0,1611596383,798729,1611596383798,1611596383859,61,34
11,31.4,93,0,10.8669,0,1611596395,842729,1611596395842,1611596395912,70,9
12,31.4,92,0,11.3309,0,1611596407,886728,1611596407886,1611596407995,109,39
13,31.4,92,0,11.3065,0,1611596419,928728,1611596419928,1611596419976,48,61
14,31.4,92,0,11.3309,0,1611596431,972728,1611596431972,1611596431998,26,22
