id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.3,91,0,16.8,0,1611593217,468973,1611593217468,1611593217546,78,0
1,31.2,91,0,19.27,0,1611593237,13965,1611593237013,1611593237104,91,13
2,31.3,91,0,17.56,0,1611593256,559964,1611593256559,1611593256662,103,12
3,31.3,91,0,17.02,0,1611593276,104964,1611593276104,1611593276222,118,15
4,31.4,91,0,18.02,0,1611593295,649964,1611593295649,1611593295782,133,15
5,31.4,91,0,17.51,0,1611593315,195962,1611593315195,1611593315338,143,10
6,31.3,90,0,16.53,0,1611593334,740963,1611593334740,1611593334794,54,89
7,31.4,89,0,16.04,0,1611593354,286961,1611593354286,1611593354353,67,13
8,31.4,90,0,16.02,0,1611593373,832961,1611593373832,1611593374750,918,851
9,31.4,90,0,15.63,0,1611593393,377961,1611593393377,1611593393469,92,826
10,31.4,90,0,15.6,0,1611593412,922960,1611593412922,1611593413027,105,13
11,31.4,90,0,16.68,0,1611593432,468960,1611593432468,1611593432593,125,20
12,31.4,90,0,17.02,0,1611593452,13959,1611593452013,1611593452143,130,5
13,31.4,90,0,16.9,0,1611593471,559959,1611593471559,1611593471701,142,12
14,31.4,90,0,15.97,0,1611593491,105959,1611593491105,1611593491157,52,90
