id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.6,92,0,20.71,0,1611588791,39044,1611588791039,1611588791141,102,0
1,30.6,92,0,21.47,0,1611588802,326042,1611588802326,1611588802405,79,23
2,30.6,92,0,21.64,0,1611588813,616044,1611588813616,1611588813771,155,76
3,30.6,93,0,20.98,0,1611588824,905042,1611588824905,1611588825041,136,19
4,30.6,92,0,21.12,0,1611588836,194043,1611588836194,1611588836246,52,84
5,30.6,92,0,21.25,0,1611588847,482041,1611588847482,1611588847563,81,29
6,30.6,93,0,21.64,0,1611588858,771053,1611588858771,1611588858929,158,77
7,30.6,93,0,22.27,0,1611588870,59041,1611588870059,1611588870193,134,24
8,30.6,93,0,23.03,0,1611588881,348042,1611588881348,1611588881397,49,85
9,30.6,93,0,22.93,0,1611588892,636039,1611588892636,1611588892721,85,36
10,30.6,93,0,22.64,0,1611588903,924042,1611588903924,1611588904087,163,78
11,30.6,92,0,21.95,0,1611588915,213039,1611588915213,1611588915352,139,24
12,30.6,92,0,22.27,0,1611588926,503042,1611588926503,1611588926553,50,89
13,30.6,92,0,22.27,0,1611588937,792038,1611588937792,1611588937880,88,38
14,30.6,92,0,22.12,0,1611588949,80049,1611588949080,1611588949144,64,24
