id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,12.063492,0,1611252082,319167,1611252082319,1611252082569,250,0
1,30.1,95,0,10.72039,0,1611252094,852169,1611252094852,1611252095070,218,32
2,30.1,95,0,10.62271,0,1611252107,384171,1611252107384,1611252107600,216,2
3,30.1,95,0,11.208791,0,1611252119,915168,1611252119915,1611252120132,217,1
4,30,95,0,11.086691,0,1611252132,445170,1611252132445,1611252132660,215,2
5,30.1,95,0,11.697191,0,1611252144,976168,1611252144976,1611252145191,215,0
6,30.1,95,0,11.306471,0,1611252157,507170,1611252157507,1611252157722,215,0
7,30.1,95,0,11.648352,0,1611252170,38167,1611252170038,1611252170253,215,0
8,30,95,0,11.990232,0,1611252182,570169,1611252182570,1611252182783,213,2
9,30,95,0,13.137973,0,1611252195,101167,1611252195101,1611252195314,213,0
10,30.1,95,0,13.064713,0,1611252207,631169,1611252207631,1611252207845,214,1
11,30.1,95,0,12.820513,0,1611252220,162166,1611252220162,1611252220373,211,3
12,30.1,95,0,12.356532,0,1611252232,693168,1611252232693,1611252232904,211,0
13,30.1,95,0,10.549451,0,1611252245,224166,1611252245224,1611252245435,211,0
14,30.1,95,0,10.72039,0,1611252257,756168,1611252257756,1611252257967,211,0
