id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31,92,0,17.3382,0,1611589518,99407,1611589518099,1611589518177,78,0
1,30.9,90,0,17.6557,0,1611589532,889413,1611589532889,1611589533023,134,56
2,31,91,0,18.3639,0,1611589547,680411,1611589547680,1611589547768,88,46
3,31.1,91,0,17.9487,0,1611589562,470412,1611589562470,1611589562616,146,58
4,31.1,91,0,16.4103,0,1611589577,259410,1611589577259,1611589577369,110,36
5,31,92,0,16.6545,0,1611589592,48412,1611589592048,1611589592107,59,51
6,31.1,92,0,15.2381,0,1611589606,838409,1611589606838,1611589606956,118,59
7,30.9,91,0,16.5324,0,1611589621,628411,1611589621628,1611589621701,73,45
8,31,92,0,15.3358,0,1611589636,418409,1611589636418,1611589636549,131,58
9,31,92,0,16.044,0,1611589651,208411,1611589651208,1611589651295,87,44
10,31,93,0,16.8742,0,1611589665,998408,1611589665998,1611589666141,143,56
11,31,91,0,17.0696,0,1611589680,788410,1611589680788,1611589680887,99,44
12,31.1,92,0,18.0952,0,1611589695,577408,1611589695577,1611589695632,55,44
13,31,91,0,17.7534,0,1611589710,367409,1611589710367,1611589710391,24,31
14,31,90,0,18.5836,0,1611589725,157407,1611589725157,1611589725226,69,45
