id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.4,95,0,10.4274,0,1611250823,146637,1611250823146,1611250823203,57,0
1,30.4,95,0,9.0598,0,1611250835,678644,1611250835678,1611250835735,57,0
2,30.4,95,0,7.7656,0,1611250848,209645,1611250848209,1611250848264,55,2
3,30.4,95,0,10.232,0,1611250860,740634,1611250860740,1611250860795,55,0
4,30.4,95,0,10.1099,0,1611250873,271636,1611250873271,1611250873325,54,1
5,30.4,95,0,10.4518,0,1611250885,802634,1611250885802,1611250885856,54,0
6,30.4,95,0,9.3773,0,1611250898,332636,1611250898332,1611250898385,53,1
7,30.3,95,0,9.768,0,1611250910,863633,1611250910863,1611250910917,54,1
8,30.3,95,0,10.696,0,1611250923,394635,1611250923394,1611250923447,53,1
9,30.3,95,0,9.7436,0,1611250935,925633,1611250935925,1611250935990,65,12
10,30.3,95,0,7.2039,0,1611250948,456643,1611250948456,1611250948513,57,8
11,30.3,95,0,8.1319,0,1611250960,987632,1611250960987,1611250961052,65,8
12,30.2,95,0,8.1807,0,1611250973,518634,1611250973518,1611250973571,53,12
13,30.2,95,0,8.3761,0,1611250986,48632,1611250986048,1611250986100,52,1
14,30.2,95,0,8.7179,0,1611250998,579634,1611250998579,1611250998627,48,4
