id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,90,0,16.019537,0,1611590536,228864,1611590536228,1611590536351,123,0
1,31.1,91,0,17.728937,0,1611590552,769866,1611590552769,1611590552918,149,26
2,31.1,90,0,18.046398,0,1611590569,309868,1611590569309,1611590569404,95,54
3,31.1,90,0,17.582418,0,1611590585,848865,1611590585848,1611590585993,145,50
4,31,90,0,14.920635,0,1611590602,388867,1611590602388,1611590602479,91,54
5,31.1,90,0,16.019537,0,1611590618,928865,1611590618928,1611590619068,140,49
6,31.1,90,0,15.457875,0,1611590635,468866,1611590635468,1611590635554,86,54
7,31.1,90,0,13.431013,0,1611590652,8864,1611590652008,1611590652143,135,49
8,31.1,90,0,13.992674,0,1611590668,547866,1611590668547,1611590668629,82,53
9,31.1,90,0,13.601954,0,1611590685,87863,1611590685087,1611590685217,130,48
10,31.1,90,0,14.603174,0,1611590701,627865,1611590701627,1611590701704,77,53
11,31.1,90,0,13.894994,0,1611590718,167863,1611590718167,1611590718292,125,48
12,31.200001,90,0,14.456655,0,1611590734,706863,1611590734706,1611590734778,72,53
13,31.1,91,0,15.238095,0,1611590751,246861,1611590751246,1611590751367,121,49
14,31.1,90,0,15.238095,0,1611590767,786864,1611590767786,1611590767854,68,53
