id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,90,0,16.019537,0,1611590538,233868,1611590538233,1611590538378,145,0
1,31.1,91,0,17.728937,0,1611590554,773866,1611590554773,1611590554863,90,55
2,31.1,90,0,18.046398,0,1611590571,313868,1611590571313,1611590571452,139,49
3,31.1,90,0,17.582418,0,1611590587,852865,1611590587852,1611590587940,88,51
4,31,90,0,14.920635,0,1611590604,392867,1611590604392,1611590604527,135,47
5,31.1,90,0,16.019537,0,1611590620,932865,1611590620932,1611590621012,80,55
6,31.1,90,0,15.457875,0,1611590637,472866,1611590637472,1611590637602,130,50
7,31.1,90,0,13.431013,0,1611590654,11864,1611590654011,1611590654088,77,53
8,31.1,90,0,13.992674,0,1611590670,551866,1611590670551,1611590670677,126,49
9,31.1,90,0,13.601954,0,1611590687,91863,1611590687091,1611590687163,72,54
10,31.1,90,0,14.603174,0,1611590703,631865,1611590703631,1611590703752,121,49
11,31.1,90,0,13.894994,0,1611590720,171863,1611590720171,1611590720237,66,55
12,31.200001,90,0,14.456655,0,1611590736,710864,1611590736710,1611590736826,116,50
13,31.1,91,0,15.238095,0,1611590753,250862,1611590753250,1611590753415,165,49
14,31.1,90,0,15.238095,0,1611590769,790864,1611590769790,1611590769901,111,54
