id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,93,0,10.232,0,1611596264,361731,1611596264361,1611596264432,71,0
1,31.1,93,0,10.4029,0,1611596276,405731,1611596276405,1611596276515,110,39
2,31.2,93,0,10.5495,0,1611596288,449731,1611596288449,1611596288495,46,64
3,31.2,93,0,10.5495,0,1611596300,495730,1611596300495,1611596300578,83,37
4,31.2,93,0,10.6227,0,1611596312,540730,1611596312540,1611596312662,122,39
5,31.2,93,0,10.525,0,1611596324,584730,1611596324584,1611596324642,58,64
6,31.2,93,0,10.5495,0,1611596336,628730,1611596336628,1611596336727,99,41
7,31.3,93,0,10.696,0,1611596348,673740,1611596348673,1611596348701,28,71
8,31.3,92,0,10.5983,0,1611596360,717729,1611596360717,1611596360789,72,44
9,31.3,92,3.3211,10.2076,0,1611596372,760729,1611596372760,1611596372873,113,41
10,31.3,93,0,10.8913,0,1611596384,804729,1611596384804,1611596384853,49,64
11,31.4,93,0,10.8669,0,1611596396,849729,1611596396849,1611596396874,25,24
12,31.4,92,0,11.3309,0,1611596408,894728,1611596408894,1611596409019,125,100
13,31.4,92,0,11.3065,0,1611596420,936728,1611596420936,1611596421000,64,61
14,31.4,92,0,11.3309,0,1611596432,978728,1611596432978,1611596433084,106,42
