id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31,91,0,12.112332,0,1611591227,579163,1611591227579,1611591227838,259,0
1,31.1,91,0,11.794871,0,1611591240,618161,1611591240618,1611591240835,217,42
2,31.1,91,0,11.892551,0,1611591253,658163,1611591253658,1611591253942,284,67
3,31.1,91,0,12.112332,0,1611591266,697160,1611591266697,1611591266946,249,35
4,31.1,91,0,12.258852,0,1611591279,737162,1611591279737,1611591279951,214,35
5,31.1,90,0,12.454212,0,1611591292,777160,1611591292777,1611591293059,282,68
6,31.1,91,0,16.532356,0,1611591305,816162,1611591305816,1611591306063,247,35
7,31.1,90,0,18.827839,0,1611591318,856167,1611591318856,1611591319068,212,35
8,31.1,91,0,18.97436,0,1611591331,896161,1611591331896,1611591332175,279,67
9,31.1,91,0,19.242979,0,1611591344,935159,1611591344935,1611591345180,245,34
10,31.1,91,0,18.876678,0,1611591357,974161,1611591357974,1611591358185,211,34
11,31.1,91,0,13.870574,0,1611591371,14158,1611591371014,1611591371292,278,67
12,31.1,90,0,14.285714,0,1611591384,53160,1611591384053,1611591384297,244,34
13,31.1,90,0,14.652015,0,1611591397,93158,1611591397093,1611591397308,215,29
14,31.1,90,0,14.896214,0,1611591410,133160,1611591410133,1611591410408,275,60
