id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,93,0,10.232,0,1611596263,102729,1611596263102,1611596263134,32,0
1,31.1,93,0,10.4029,0,1611596275,146738,1611596275146,1611596275286,140,108
2,31.2,93,0,10.5495,0,1611596287,191729,1611596287191,1611596287224,33,107
3,31.2,93,0,10.5495,0,1611596299,235729,1611596299235,1611596299349,114,81
4,31.2,93,0,10.6227,0,1611596311,280728,1611596311280,1611596311331,51,63
5,31.2,93,0,10.525,0,1611596323,325728,1611596323325,1611596323413,88,37
6,31.2,93,0,10.5495,0,1611596335,370728,1611596335370,1611596335497,127,39
7,31.3,93,0,10.696,0,1611596347,414728,1611596347414,1611596347477,63,64
8,31.3,92,0,10.5983,0,1611596359,457727,1611596359457,1611596359561,104,41
9,31.3,92,3.3211,10.2076,0,1611596371,501727,1611596371501,1611596371644,143,39
10,31.3,93,0,10.8913,0,1611596383,546727,1611596383546,1611596383575,29,114
11,31.4,93,0,10.8669,0,1611596395,590727,1611596395590,1611596395709,119,90
12,31.4,92,0,11.3309,0,1611596407,634726,1611596407634,1611596407687,53,66
13,31.4,92,0,11.3065,0,1611596419,677726,1611596419677,1611596419703,26,27
14,31.4,92,0,11.3309,0,1611596431,721733,1611596431721,1611596431854,133,107
