id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,90,0,16.117216,0,1611590890,623311,1611590890623,1611590890735,112,0
1,31.1,90,0,15.677655,0,1611590905,413304,1611590905413,1611590905580,167,55
2,31.1,90,0,15.628816,0,1611590920,202302,1611590920202,1611590920326,124,43
3,31.1,91,0,12.039072,0,1611590934,992303,1611590934992,1611590935072,80,44
4,31.1,91,0,13.797314,0,1611590949,782301,1611590949782,1611590949920,138,58
5,31.1,91,0,12.478633,0,1611590964,572303,1611590964572,1611590964664,92,46
6,31.1,91,0,15.775335,0,1611590979,361300,1611590979361,1611590979515,154,62
7,31.1,90,0,13.553114,0,1611590994,151302,1611590994151,1611590994258,107,47
8,31.1,90,0,15.091575,0,1611591008,941300,1611591008941,1611591009106,165,58
9,31,90,0,16.092796,0,1611591023,730302,1611591023730,1611591023851,121,44
10,31,90,0,16.532356,0,1611591038,520299,1611591038520,1611591038597,77,44
11,31.1,90,0,15.848596,0,1611591053,310301,1611591053310,1611591053444,134,57
12,31,91,0,16.800978,0,1611591068,100299,1611591068100,1611591068193,93,41
13,30.9,90,0,16.678877,0,1611591082,890300,1611591082890,1611591083038,148,55
14,30.9,90,0,16.556776,0,1611591097,680298,1611591097680,1611591097784,104,44
