id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,94,0,12.478633,0,1611419598,433965,1611419598433,1611419598832,399,0
1,30.1,93,0,12.893773,0,1611419612,970967,1611419612970,1611419613248,278,121
2,30,92,0,13.015873,0,1611419627,506969,1611419627506,1611419627687,181,97
3,30.1,93,0,13.015873,0,1611419642,41966,1611419642041,1611419642228,187,6
4,30.1,93,0,13.137973,0,1611419656,577968,1611419656577,1611419656769,192,5
5,30.1,92,0,14.188034,0,1611419671,113966,1611419671113,1611419671274,161,31
6,30.1,92,0,14.481074,0,1611419685,649966,1611419685649,1611419685851,202,41
7,30,93,0,14.310134,0,1611419700,184964,1611419700184,1611419700390,206,4
8,30.1,92,0,14.456655,0,1611419714,720966,1611419714720,1611419714932,212,6
9,30,92,0,14.456655,0,1611419729,256964,1611419729256,1611419729450,194,18
10,30.1,92,0,14.334555,0,1611419743,792965,1611419743792,1611419744014,222,28
11,30.1,92,0,14.383394,0,1611419758,327963,1611419758327,1611419758486,159,63
12,30.1,92,0,14.432235,0,1611419772,863965,1611419772863,1611419773094,231,72
13,30.1,92,0,14.310134,0,1611419787,399962,1611419787399,1611419787635,236,5
14,30.1,92,0,14.432235,0,1611419801,935964,1611419801935,1611419802176,241,5
