id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,8.1319,0,1611251411,694765,1611251411694,1611251411955,261,0
1,30,95,0,8.7668,0,1611251422,727767,1611251422727,1611251422784,57,204
2,30.1,95,0,10.9646,0,1611251433,758769,1611251433758,1611251433814,56,1
3,29.9,95,0,9.768,0,1611251444,789767,1611251444789,1611251444847,58,2
4,30,95,0,8.5714,0,1611251455,820768,1611251455820,1611251455874,54,4
5,29.9,95,0,8.1319,0,1611251466,851766,1611251466851,1611251466906,55,1
6,30,95,0,9.5238,0,1611251477,882768,1611251477882,1611251477936,54,1
7,30,95,0,10.4518,0,1611251488,913766,1611251488913,1611251488967,54,0
8,30,95,0,10.5495,0,1611251499,944767,1611251499944,1611251499999,55,1
9,30,95,0,10.3297,0,1611251510,975765,1611251510975,1611251511028,53,2
10,29.9,95,0,11.7705,0,1611251522,6767,1611251522006,1611251522058,52,1
11,29.9,95,0,15.2381,0,1611251533,37765,1611251533037,1611251533089,52,0
12,29.9,95,0,15.7265,0,1611251544,67767,1611251544067,1611251544121,54,2
13,30,95,0,16.3858,0,1611251555,98764,1611251555098,1611251555149,51,3
14,29.9,95,0,17.2161,0,1611251566,129766,1611251566129,1611251566180,51,0
