exp2/qos0_130b0ms_1.csv: 52245/52245, 0.51 ms
exp2/qos0_57b5000ms_3.csv: 13/13, 2.08 ms

exp2/qos0_203b0ms_1.csv: 52320/52320, 0.50 ms
exp2/qos0_203b0ms_2.csv: 52068/52068, 0.53 ms
exp2/qos0_203b0ms_3.csv: 51667/51667, 0.54 ms
exp2/qos0_203b10ms_1.csv: 5715/5715, 0.98 ms
exp2/qos0_203b10ms_2.csv: 5678/5678, 1.01 ms
exp2/qos0_203b10ms_3.csv: 5728/5728, 0.90 ms
exp2/qos0_203b20ms_1.csv: 2915/2915, 1.03 ms
exp2/qos0_203b20ms_2.csv: 2908/2908, 1.13 ms
exp2/qos0_203b20ms_3.csv: 2906/2906, 1.10 ms
exp2/qos0_203b40ms_1.csv: 1476/1476, 1.15 ms
exp2/qos0_203b40ms_2.csv: 1476/1476, 1.15 ms
exp2/qos0_203b40ms_3.csv: 1476/1476, 1.14 ms
exp2/qos0_203b60ms_1.csv: 990/990, 1.20 ms
exp2/qos0_203b60ms_2.csv: 990/990, 1.23 ms
exp2/qos0_203b60ms_3.csv: 990/990, 1.23 ms
exp2/qos0_203b80ms_1.csv: 745/745, 1.25 ms
exp2/qos0_203b80ms_2.csv: 745/745, 1.21 ms
exp2/qos0_203b80ms_3.csv: 745/745, 1.20 ms
exp2/qos0_203b100ms_1.csv: 597/597, 1.26 ms
exp2/qos0_203b100ms_2.csv: 597/597, 1.26 ms
exp2/qos0_203b100ms_3.csv: 597/597, 1.24 ms
exp2/qos0_203b1000ms_1.csv: 61/61, 1.25 ms
exp2/qos0_203b1000ms_2.csv: 61/61, 1.20 ms
exp2/qos0_203b1000ms_3.csv: 61/61, 1.31 ms
exp2/qos0_203b3000ms_1.csv: 21/21, 1.14 ms
exp2/qos0_203b3000ms_2.csv: 21/21, 1.43 ms
exp2/qos0_203b3000ms_3.csv: 21/21, 1.10 ms
exp2/qos0_203b5000ms_1.csv: 13/13, 1.08 ms
exp2/qos0_203b5000ms_2.csv: 13/13, 1.38 ms
exp2/qos0_203b5000ms_3.csv: 13/13, 2.23 ms
