id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,5.6899,0,1611255822,649702,1611255822649,1611255822780,131,0
1,30.3,95,0,5.1282,0,1611255833,435704,1611255833435,1611255833564,129,2
2,30.3,95,0,5.4212,0,1611255844,221702,1611255844221,1611255844349,128,1
3,30.3,95,0,5.4945,0,1611255855,8704,1611255855008,1611255855136,128,0
4,30.3,95,0,5.7631,0,1611255865,794701,1611255865794,1611255865921,127,1
5,30.3,95,0,5.5189,0,1611255876,580703,1611255876580,1611255876705,125,2
6,30.3,95,0,5.1526,0,1611255887,366701,1611255887366,1611255887495,129,4
7,30.4,95,0,4.9084,0,1611255898,152703,1611255898152,1611255898278,126,3
8,30.4,95,0,5.177,0,1611255908,938701,1611255908938,1611255909149,211,85
9,30.3,95,0,5.2991,0,1611255919,723702,1611255919723,1611255919848,125,86
10,30.2,95,0,4.7619,0,1611255930,509700,1611255930509,1611255930634,125,0
11,30.2,95,0,4.6886,0,1611255941,295702,1611255941295,1611255941420,125,0
12,30.3,95,0,4.7863,0,1611255952,80700,1611255952080,1611255952206,126,1
13,30.3,95,0,4.9084,0,1611255962,866701,1611255962866,1611255962990,124,2
14,30.2,95,0,5.2991,0,1611255973,652699,1611255973652,1611255973776,124,0
