id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.4,92,0,16.85,0,1611420859,19416,1611420859019,1611420859242,223,0
1,30.4,92,0,17.14,0,1611420875,559422,1611420875559,1611420875830,271,48
2,30.4,93,0,17.26,0,1611420892,99414,1611420892099,1611420892317,218,53
3,30.4,92,0,17.26,0,1611420908,639412,1611420908639,1611420908822,183,35
4,30.4,92,0,16.65,0,1611420925,178415,1611420925178,1611420925392,214,31
5,30.4,92,0,15.8,0,1611420941,718411,1611420941718,1611420941905,187,27
6,30.4,92,0,15.92,0,1611420958,258413,1611420958258,1611420958440,182,5
7,30.4,92,0,15.8,0,1611420974,798411,1611420974798,1611420975056,258,76
8,30.4,92,0,15.78,0,1611420991,337412,1611420991337,1611420991543,206,52
9,30.4,92,0,15.95,0,1611421007,877410,1611421007877,1611421008130,253,47
10,30.4,93,0,16.02,0,1611421024,417412,1611421024417,1611421024617,200,53
11,30.4,93,0,15.65,0,1611421040,956409,1611421040956,1611421041205,249,49
12,30.4,92,0,15.97,0,1611421057,496411,1611421057496,1611421057692,196,53
13,30.4,92,0,14.8,0,1611421074,35409,1611421074035,1611421074280,245,49
14,30.4,92,0,14.07,0,1611421090,575411,1611421090575,1611421090766,191,54
