id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,10.7204,0,1611254909,637714,1611254909637,1611254910010,373,0
1,29.9,95,0,11.5018,0,1611254924,174716,1611254924174,1611254924315,141,232
2,29.9,95,0,11.453,0,1611254938,710718,1611254938710,1611254938851,141,0
3,29.9,95,0,10.5739,0,1611254953,246715,1611254953246,1611254953386,140,1
4,30,95,0,10.6227,0,1611254967,782717,1611254967782,1611254967921,139,1
5,30,95,0,11.453,0,1611254982,318715,1611254982318,1611254982457,139,0
6,30,95,0,11.5263,0,1611254996,853716,1611254996853,1611254996992,139,0
7,30,95,0,11.3553,0,1611255011,389714,1611255011389,1611255011527,138,1
8,29.9,95,0,10.9402,0,1611255025,925716,1611255025925,1611255026062,137,1
9,30.1,95,0,11.1844,0,1611255040,461714,1611255040461,1611255040597,136,1
10,30,95,0,11.0134,0,1611255054,996715,1611255054996,1611255055132,136,0
11,30.1,95,0,10.696,0,1611255069,532713,1611255069532,1611255069668,136,0
12,30,95,0,10.7204,0,1611255084,68715,1611255084068,1611255084204,136,0
13,30.1,95,0,10.1099,0,1611255098,604712,1611255098604,1611255098754,150,14
14,30.1,95,0,10.5006,0,1611255113,139714,1611255113139,1611255113273,134,16
