id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.299999,93,0,19.853479,0,1611420305,787723,1611420305787,1611420305878,91,0
1,30.299999,92,0,19.1453,0,1611420317,823721,1611420317823,1611420317960,137,46
2,30.4,93,0,17.826618,0,1611420329,858723,1611420329858,1611420329941,83,54
3,30.299999,92,0,17.289377,0,1611420341,894720,1611420341894,1611420342025,131,48
4,30.200001,93,0,17.167276,0,1611420353,930722,1611420353930,1611420354012,82,49
5,30.299999,93,0,17.264957,0,1611420365,966720,1611420365966,1611420366087,121,39
6,30.4,92,0,18.388279,0,1611420378,3730,1611420378003,1611420378067,64,57
7,30.299999,92,0,19.194139,0,1611420390,39728,1611420390039,1611420390068,29,35
8,30.299999,93,0,19.658119,0,1611420402,73721,1611420402073,1611420402131,58,29
9,30.4,93,0,19.633699,0,1611420414,109719,1611420414109,1611420414214,105,47
10,30.299999,92,0,18.827839,0,1611420426,144721,1611420426144,1611420426196,52,53
11,30.299999,92,0,18.876678,0,1611420438,180719,1611420438180,1611420438278,98,46
12,30.299999,92,0,18.315018,0,1611420450,216719,1611420450216,1611420450260,44,54
13,30.299999,92,0,17.924297,0,1611420462,252718,1611420462252,1611420462338,86,42
14,30.4,93,0,17.582418,0,1611420474,289720,1611420474289,1611420474430,141,55
