id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,7.47,0,1611254553,436937,1611254553436,1611254553666,230,0
1,30.1,95,0,6.89,0,1611254564,223939,1611254564223,1611254564389,166,64
2,30.1,95,0,13.19,0,1611254575,9941,1611254575009,1611254575174,165,1
3,30.1,95,0,13.19,0,1611254585,795939,1611254585795,1611254585959,164,1
4,30.1,95,0,13.38,0,1611254596,580940,1611254596580,1611254596744,164,0
5,30.1,95,0,11.75,0,1611254607,366938,1611254607366,1611254607530,164,0
6,30.1,95,0,8.89,0,1611254618,152940,1611254618152,1611254618316,164,0
7,30.2,95,0,9.01,0,1611254628,937938,1611254628937,1611254629100,163,1
8,30.2,95,0,9.47,0,1611254639,723940,1611254639723,1611254639887,164,1
9,30.2,95,0,10.77,0,1611254650,509937,1611254650509,1611254650671,162,2
10,30.2,95,0,11.87,0,1611254661,295939,1611254661295,1611254661457,162,0
11,30.1,95,0,11.58,0,1611254672,81937,1611254672081,1611254672243,162,0
12,30.2,95,0,13.46,0,1611254682,866939,1611254682866,1611254683027,161,1
13,30.2,95,0,13.28,0,1611254693,652936,1611254693652,1611254693813,161,0
14,30.1,95,0,13.11,0,1611254704,438938,1611254704438,1611254704597,159,2
