id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,10.0366,0,1611251781,312038,1611251781312,1611251781403,91,0
1,30.1,95,0,11.6972,0,1611251791,593038,1611251791593,1611251791680,87,4
2,30.1,95,0,11.6728,0,1611251801,874036,1611251801874,1611251801960,86,1
3,30.1,95,0,11.3553,0,1611251812,155038,1611251812155,1611251812241,86,0
4,30.1,95,0,11.1844,0,1611251822,436035,1611251822436,1611251822521,85,1
5,30.1,95,0,10.5739,0,1611251832,717037,1611251832717,1611251832802,85,0
6,30.1,95,0,11.4774,0,1611251842,999035,1611251842999,1611251843084,85,0
7,30.1,95,0,9.8168,0,1611251853,280037,1611251853280,1611251853365,85,0
8,30.1,95,0,9.9389,0,1611251863,561035,1611251863561,1611251863645,84,1
9,30.1,95,0,11.746,0,1611251873,842036,1611251873842,1611251873926,84,0
10,30.1,95,0,11.453,0,1611251884,123033,1611251884123,1611251884208,85,1
11,30.1,95,0,11.5018,0,1611251894,405035,1611251894405,1611251894489,84,1
12,30.2,95,0,11.4286,0,1611251904,686033,1611251904686,1611251904769,83,1
13,30.1,95,0,11.3309,0,1611251914,967036,1611251914967,1611251915050,83,0
14,30.2,95,0,9.3529,0,1611251925,248032,1611251925248,1611251925330,82,1
