id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.299999,91,0,23.223444,0,1611592943,841025,1611592943841,1611592943936,95,0
1,31.200001,91,0,23.174603,0,1611592955,130023,1611592955130,1611592955201,71,24
2,31.299999,90,0,22.686203,0,1611592966,418025,1611592966418,1611592966464,46,25
3,31.299999,91,0,22.319902,0,1611592977,708023,1611592977708,1611592977829,121,75
4,31.200001,91,0,22.002441,0,1611592988,998024,1611592988998,1611592989027,29,92
5,31.299999,90,0,21.880342,0,1611593000,287022,1611593000287,1611593000317,30,1
6,31.299999,90,0,21.953602,0,1611593011,575024,1611593011575,1611593011604,29,1
7,31.299999,91,0,21.416361,0,1611593022,865022,1611593022865,1611593022988,123,94
8,31.200001,91,0,21.514042,0,1611593034,154023,1611593034154,1611593034252,98,25
9,31.299999,91,0,21.807081,0,1611593045,443021,1611593045443,1611593045516,73,25
10,31.299999,91,0,21.953602,0,1611593056,730023,1611593056730,1611593056780,50,23
11,31.299999,91,0,22.271063,0,1611593068,20021,1611593068020,1611593068146,126,76
12,31.299999,91,0,22.539682,0,1611593079,308023,1611593079308,1611593079410,102,24
13,31.299999,91,0,22.905983,0,1611593090,598020,1611593090598,1611593090626,28,74
14,31.299999,91,0,22.393162,0,1611593101,884022,1611593101884,1611593101937,53,25
