id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,90,0,13.6996,0,1611589862,312501,1611589862312,1611589862661,349,0
1,31.1,91,0,13.6752,0,1611589875,354503,1611589875354,1611589875650,296,53
2,31.2,90,0,11.4042,0,1611589888,393505,1611589888393,1611589888655,262,34
3,31.2,90,0.6838,13.895,0,1611589901,433502,1611589901433,1611589901762,329,67
4,31.2,91,0,13.4554,0,1611589914,473504,1611589914473,1611589914767,294,35
5,31.2,91,0,14.4567,0,1611589927,512502,1611589927512,1611589927771,259,35
6,31.2,91,0,14.823,0,1611589940,552504,1611589940552,1611589940880,328,69
7,31.3,90,0,12.381,0,1611589953,592501,1611589953592,1611589953884,292,36
8,31.3,90,0,13.5287,0,1611589966,632503,1611589966632,1611589966887,255,37
9,31.3,91,0,15.1648,0,1611589979,672501,1611589979672,1611589979995,323,68
10,31.2,91,0,15.2381,0,1611589992,711503,1611589992711,1611589993000,289,34
11,31.1,90,0,16.8254,0,1611590005,751500,1611590005751,1611590006004,253,36
12,31.2,91,0,14.9939,0,1611590018,791502,1611590018791,1611590019112,321,68
13,31.2,91,0,16.2393,0,1611590031,830500,1611590031830,1611590032116,286,35
14,31.2,91,0,16.4835,0,1611590044,869502,1611590044869,1611590045121,252,34
