id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.4,93,0,14.63,0,1611421201,261728,1611421201261,1611421201460,199,0
1,30.4,93,0,14.41,0,1611421216,51726,1611421216051,1611421216308,257,58
2,30.3,92,0,14.11,0,1611421230,841728,1611421230841,1611421231053,212,45
3,30.3,92,0,14.36,0,1611421245,631725,1611421245631,1611421245909,278,66
4,30.3,93,0,14.63,0,1611421260,421727,1611421260421,1611421260646,225,53
5,30.3,94,0,14.36,0,1611421275,210725,1611421275210,1611421275495,285,60
6,30.2,93,0,14.02,0,1611421289,999726,1611421289999,1611421290240,241,44
7,30.2,93,0,13.77,0,1611421304,789724,1611421304789,1611421304985,196,45
8,30.2,93,0,13.89,0,1611421319,579726,1611421319579,1611421319833,254,58
9,30.3,93,0,13.87,0,1611421334,370724,1611421334370,1611421334578,208,46
10,30.3,93,0,14.07,0,1611421349,160725,1611421349160,1611421349426,266,58
11,30.3,93,0,13.8,0,1611421363,950723,1611421363950,1611421364171,221,45
12,30.3,93,0,14.02,0,1611421378,739725,1611421378739,1611421379030,291,70
13,30.4,93,0,13.85,0,1611421393,528721,1611421393528,1611421393765,237,54
14,30.4,93,0,13.82,0,1611421408,317723,1611421408317,1611421408511,194,43
