id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,7.47,0,1611254553,941941,1611254553941,1611254554107,166,0
1,30.1,95,0,6.89,0,1611254564,727939,1611254564727,1611254564891,164,2
2,30.1,95,0,13.19,0,1611254575,513941,1611254575513,1611254575678,165,1
3,30.1,95,0,13.19,0,1611254586,298939,1611254586298,1611254586462,164,1
4,30.1,95,0,13.38,0,1611254597,84940,1611254597084,1611254597248,164,0
5,30.1,95,0,11.75,0,1611254607,870938,1611254607870,1611254608034,164,0
6,30.1,95,0,8.89,0,1611254618,655940,1611254618655,1611254618819,164,0
7,30.2,95,0,9.01,0,1611254629,441938,1611254629441,1611254629604,163,1
8,30.2,95,0,9.47,0,1611254640,227940,1611254640227,1611254640389,162,1
9,30.2,95,0,10.77,0,1611254651,13937,1611254651013,1611254651175,162,0
10,30.2,95,0,11.87,0,1611254661,799939,1611254661799,1611254661960,161,1
11,30.1,95,0,11.58,0,1611254672,585945,1611254672585,1611254672746,161,0
12,30.2,95,0,13.46,0,1611254683,370939,1611254683370,1611254683531,161,0
13,30.2,95,0,13.28,0,1611254694,156936,1611254694156,1611254694316,160,1
14,30.1,95,0,13.11,0,1611254704,942938,1611254704942,1611254705102,160,0
