id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.4,95,0,19.07,0,1611588479,361879,1611588479361,1611588479873,512,0
1,30.4,95,0,19.17,0,1611588492,401875,1611588492401,1611588492647,246,266
2,30.4,95,0,17.97,0,1611588505,441877,1611588505441,1611588505652,211,35
3,30.4,94,0,22.93,0,1611588518,481874,1611588518481,1611588518657,176,35
4,30.4,94,0,20.05,0,1611588531,520876,1611588531520,1611588531764,244,68
5,30.5,95,0,23.08,0,1611588544,560874,1611588544560,1611588544769,209,35
6,30.4,95,0,22.69,0,1611588557,600876,1611588557600,1611588557877,277,68
7,30.4,95,0,23.49,0,1611588570,639873,1611588570639,1611588570880,241,36
8,30.5,95,0,23.37,0,1611588583,679875,1611588583679,1611588583885,206,35
9,30.4,94,0,22.81,0,1611588596,719873,1611588596719,1611588596993,274,68
10,30.4,94,0,23.05,0,1611588609,760875,1611588609760,1611588609997,237,37
11,30.4,94,0,23.03,0,1611588622,799872,1611588622799,1611588623002,203,34
12,30.4,94,0,22.98,0,1611588635,839874,1611588635839,1611588636109,270,67
13,30.4,94,0,22.78,0,1611588648,879871,1611588648879,1611588649113,234,36
14,30.5,93,0,22.15,0,1611588661,918874,1611588661918,1611588662119,201,33
