id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.6,90,0,15.6288,0,1611595016,287814,1611595016287,1611595016390,103,0
1,31.6,90,0,16.2882,0,1611595033,333814,1611595033333,1611595033492,159,56
2,31.6,90,0,16.1661,0,1611595050,379813,1611595050379,1611595050491,112,47
3,31.6,90,0,16.1416,0,1611595067,425813,1611595067425,1611595067591,166,54
4,31.6,90,0,16.337,0,1611595084,471813,1611595084471,1611595084589,118,48
5,31.6,90,0,16.1416,0,1611595101,515812,1611595101515,1611595101690,175,57
6,31.6,90,0,16.337,0,1611595118,561812,1611595118561,1611595118689,128,47
7,31.6,90,0,16.2882,0,1611595135,607812,1611595135607,1611595135788,181,53
8,31.6,90,0,15.8974,0,1611595152,653811,1611595152653,1611595152787,134,47
9,31.6,90,0,15.6288,0,1611595169,699811,1611595169699,1611595169888,189,55
10,31.6,90,0,15.6532,0,1611595186,744811,1611595186744,1611595186819,75,114
11,31.6,90,0,15.409,0,1611595203,790810,1611595203790,1611595203866,76,1
12,31.6,90,0,15.0916,0,1611595220,836810,1611595220836,1611595220985,149,73
13,31.6,90,0,14.4567,0,1611595237,880810,1611595237880,1611595237983,103,46
14,31.6,90,0,14.2857,0,1611595254,925816,1611595254925,1611595255084,159,56
