id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.299999,92,0,14.603174,0,1611420571,225066,1611420571225,1611420571401,176,0
1,30.299999,92,0,14.505494,0,1611420582,9072,1611420582009,1611420582081,72,104
2,30.299999,92,0,14.456655,0,1611420592,794070,1611420592794,1611420592868,74,2
3,30.4,92,0,14.456655,0,1611420603,580072,1611420603580,1611420603755,175,101
4,30.4,92,0,14.456655,0,1611420614,363069,1611420614363,1611420614508,145,30
5,30.4,92,0,14.603174,0,1611420625,149071,1611420625149,1611420625259,110,35
6,30.4,93,0,14.725275,0,1611420635,935069,1611420635935,1611420636006,71,39
7,30.4,93,0,14.578754,0,1611420646,721071,1611420646721,1611420646792,71,0
8,30.4,93,0,14.456655,0,1611420657,507069,1611420657507,1611420657618,111,40
9,30.4,92,0,14.481074,0,1611420668,292070,1611420668292,1611420668471,179,68
10,30.5,92,0,14.700854,0,1611420679,77068,1611420679077,1611420679225,148,31
11,30.4,92,0,14.920635,0,1611420689,863070,1611420689863,1611420689976,113,35
12,30.6,92,0,14.969475,0,1611420700,648068,1611420700648,1611420700727,79,34
13,30.5,93,0,15.482295,0,1611420711,434069,1611420711434,1611420711584,150,71
14,30.4,92,0,15.702076,0,1611420722,220066,1611420722220,1611420722288,68,82
