id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,90,0,13.6996,0,1611589862,816503,1611589862816,1611589863161,345,0
1,31.1,91,0,13.6752,0,1611589875,856509,1611589875856,1611589876162,306,39
2,31.2,90,0,11.4042,0,1611589888,895507,1611589888895,1611589889167,272,34
3,31.2,90,0.6838,13.895,0,1611589901,935508,1611589901935,1611589902274,339,67
4,31.2,91,0,13.4554,0,1611589914,975506,1611589914975,1611589915279,304,35
5,31.2,91,0,14.4567,0,1611589928,14508,1611589928014,1611589928283,269,35
6,31.2,91,0,14.823,0,1611589941,54506,1611589941054,1611589941390,336,67
7,31.3,90,0,12.381,0,1611589954,94507,1611589954094,1611589954395,301,35
8,31.3,90,0,13.5287,0,1611589967,134505,1611589967134,1611589967400,266,35
9,31.3,91,0,15.1648,0,1611589980,174507,1611589980174,1611589980507,333,67
10,31.2,91,0,15.2381,0,1611589993,213505,1611589993213,1611589993512,299,34
11,31.1,90,0,16.8254,0,1611590006,253506,1611590006253,1611590006516,263,36
12,31.2,91,0,14.9939,0,1611590019,293504,1611590019293,1611590019623,330,67
13,31.2,91,0,16.2393,0,1611590032,332506,1611590032332,1611590032628,296,34
14,31.2,91,0,16.4835,0,1611590045,371504,1611590045371,1611590045633,262,34
