id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.3,95,0,14.53,0,1611250513,247130,1611250513247,1611250513393,146,0
1,30.4,95,0,15.14,0,1611250523,529136,1611250523529,1611250523671,142,4
2,30.4,95,0,15.46,0,1611250533,810134,1611250533810,1611250533952,142,0
3,30.4,95,0,15.21,0,1611250544,91136,1611250544091,1611250544234,143,1
4,30.4,95,0,15.02,0,1611250554,372133,1611250554372,1611250554513,141,2
5,30.4,95,0,13.68,0,1611250564,653135,1611250564653,1611250564794,141,0
6,30.4,95,0,12.92,0,1611250574,935133,1611250574935,1611250575076,141,0
7,30.3,95,0,12.16,0,1611250585,216135,1611250585216,1611250585368,152,11
8,30.4,95,0,12.16,0,1611250595,497133,1611250595497,1611250595637,140,12
9,30.3,95,0,12.36,0,1611250605,778134,1611250605778,1611250605917,139,1
10,30.3,95,0,12.48,0,1611250616,59132,1611250616059,1611250616198,139,0
11,30.3,95,0,12.84,0,1611250626,340134,1611250626340,1611250626478,138,1
12,30.4,95,0,13.94,0,1611250636,621132,1611250636621,1611250636759,138,0
13,30.4,95,0,11.18,0,1611250646,902134,1611250646902,1611250647040,138,0
14,30.4,95,0,11.45,0,1611250657,183131,1611250657183,1611250657321,138,0
