id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.4,95,0,10.4274,0,1611250821,142633,1611250821142,1611250821422,280,0
1,30.4,95,0,9.0598,0,1611250833,674635,1611250833674,1611250833731,57,223
2,30.4,95,0,7.7656,0,1611250846,205637,1611250846205,1611250846261,56,1
3,30.4,95,0,10.232,0,1611250858,736634,1611250858736,1611250858791,55,1
4,30.4,95,0,10.1099,0,1611250871,267636,1611250871267,1611250871322,55,0
5,30.4,95,0,10.4518,0,1611250883,798634,1611250883798,1611250883852,54,1
6,30.4,95,0,9.3773,0,1611250896,329636,1611250896329,1611250896383,54,0
7,30.3,95,0,9.768,0,1611250908,859633,1611250908859,1611250908913,54,0
8,30.3,95,0,10.696,0,1611250921,390635,1611250921390,1611250921444,54,0
9,30.3,95,0,9.7436,0,1611250933,921633,1611250933921,1611250933974,53,1
10,30.3,95,0,7.2039,0,1611250946,452635,1611250946452,1611250946531,79,26
11,30.3,95,0,8.1319,0,1611250958,983632,1611250958983,1611250959035,52,27
12,30.2,95,0,8.1807,0,1611250971,514634,1611250971514,1611250971592,78,26
13,30.2,95,0,8.3761,0,1611250984,44632,1611250984044,1611250984095,51,27
14,30.2,95,0,8.7179,0,1611250996,575634,1611250996575,1611250996625,50,1
