id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.3,91,0,15.4579,0,1611594620,608784,1611594620608,1611594621218,610,0
1,31.4,91,0,15.5067,0,1611594640,154788,1611594640154,1611594640280,126,484
2,31.4,91,0,15.1893,0,1611594659,700787,1611594659700,1611594659839,139,13
3,31.4,91,0,14.9206,0,1611594679,245787,1611594679245,1611594679397,152,13
4,31.4,91,0,14.8718,0,1611594698,790787,1611594698790,1611594698954,164,12
5,31.4,91,0,14.7741,0,1611594718,335786,1611594718335,1611594718410,75,89
6,31.4,91,0,14.7741,0,1611594737,881786,1611594737881,1611594737968,87,12
7,31.4,91,0,14.3101,0,1611594757,427785,1611594757427,1611594757526,99,12
8,31.5,91,0,14.3834,0,1611594776,973785,1611594776973,1611594777086,113,14
9,31.5,90,0,14.4567,0,1611594796,518785,1611594796518,1611594796643,125,12
10,31.6,90,0,14.2613,0,1611594816,63784,1611594816063,1611594816201,138,13
11,31.6,90,0,14.1392,0,1611594835,609791,1611594835609,1611594835761,152,14
12,31.6,90,0,13.8462,0,1611594855,155784,1611594855155,1611594855318,163,11
13,31.6,90,0,13.8462,0,1611594874,701783,1611594874701,1611594874774,73,90
14,31.6,90,0,14.0171,0,1611594894,247783,1611594894247,1611594894332,85,12
