id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,7.0085,0,1611255520,630386,1611255520630,1611255520770,140,0
1,30.1,95,0,6.9597,0,1611255532,666384,1611255532666,1611255532807,141,1
2,30.1,95,0,6.6911,0,1611255544,701386,1611255544701,1611255544841,140,1
3,29.9,95,0,6.7155,0,1611255556,737383,1611255556737,1611255556877,140,0
4,30,95,0,6.6422,0,1611255568,772385,1611255568772,1611255568911,139,1
5,30,95,0,6.6422,0,1611255580,808383,1611255580808,1611255580947,139,0
6,30,95,0,6.7155,0,1611255592,844393,1611255592844,1611255592983,139,0
7,30.1,95,0,7.033,0,1611255604,880383,1611255604880,1611255605018,138,1
8,30.1,95,0,7.2772,0,1611255616,915384,1611255616915,1611255617053,138,0
9,30.1,95,0,7.3748,0,1611255628,951382,1611255628951,1611255629088,137,1
10,30.1,95,0,6.8132,0,1611255640,987393,1611255640987,1611255641124,137,0
11,30.1,95,0,6.7643,0,1611255653,22382,1611255653022,1611255653157,135,2
12,30.1,95,0,6.6667,0,1611255665,58383,1611255665058,1611255665194,136,1
13,30.2,95,0,6.7399,0,1611255677,94381,1611255677094,1611255677235,141,5
14,30.1,95,0,6.6422,0,1611255689,130383,1611255689130,1611255689264,134,7
