id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,5.6899,0,1611255822,145708,1611255822145,1611255822277,132,0
1,30.3,95,0,5.1282,0,1611255832,931708,1611255832931,1611255833060,129,3
2,30.3,95,0,5.4212,0,1611255843,717706,1611255843717,1611255843845,128,1
3,30.3,95,0,5.4945,0,1611255854,503708,1611255854503,1611255854631,128,0
4,30.3,95,0,5.7631,0,1611255865,290705,1611255865290,1611255865417,127,1
5,30.3,95,0,5.5189,0,1611255876,76707,1611255876076,1611255876203,127,0
6,30.3,95,0,5.1526,0,1611255886,862705,1611255886862,1611255886988,126,1
7,30.4,95,0,4.9084,0,1611255897,648707,1611255897648,1611255897774,126,0
8,30.4,95,0,5.177,0,1611255908,434705,1611255908434,1611255908560,126,0
9,30.3,95,0,5.2991,0,1611255919,220706,1611255919220,1611255919347,127,1
10,30.2,95,0,4.7619,0,1611255930,5704,1611255930005,1611255930130,125,2
11,30.2,95,0,4.6886,0,1611255940,791706,1611255940791,1611255940916,125,0
12,30.3,95,0,4.7863,0,1611255951,577704,1611255951577,1611255951703,126,1
13,30.3,95,0,4.9084,0,1611255962,362705,1611255962362,1611255962486,124,2
14,30.2,95,0,5.2991,0,1611255973,148703,1611255973148,1611255973272,124,0
