id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,11.23,0,1611254208,920175,1611254208920,1611254209034,114,0
1,30.1,95,0,10.79,0,1611254220,956173,1611254220956,1611254221069,113,1
2,30,95,0,10.87,0,1611254232,991175,1611254232991,1611254233104,113,0
3,30.1,95,0,11.4,0,1611254245,27172,1611254245027,1611254245139,112,1
4,30.1,95,0,8.47,0,1611254257,63174,1611254257063,1611254257175,112,0
5,30.1,95,0,10.82,0,1611254269,99172,1611254269099,1611254269211,112,0
6,30,95,0,12.11,0,1611254281,134174,1611254281134,1611254281245,111,1
7,30,95,0,12.26,0,1611254293,170172,1611254293170,1611254293280,110,1
8,30,95,0,9.38,0,1611254305,206173,1611254305206,1611254305316,110,0
9,30.1,95,0,8.99,0,1611254317,242171,1611254317242,1611254317352,110,0
10,30,95,0,9.96,0,1611254329,278173,1611254329278,1611254329386,108,2
11,30,95,0,9.62,0,1611254341,314171,1611254341314,1611254341423,109,1
12,30,95,0,9.74,0,1611254353,350172,1611254353350,1611254353465,115,6
13,30,95,0,9.69,0,1611254365,385169,1611254365385,1611254365493,108,7
14,30,95,0,13.02,0,1611254377,421171,1611254377421,1611254377528,107,1
