id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.4,92,0,10.23199,0,1611597009,629459,1611597009629,1611597009790,161,0
1,31.4,92,0,10.158731,0,1611597026,675453,1611597026675,1611597026895,220,59
2,31.4,91,0,9.93895,0,1611597043,721452,1611597043721,1611597043998,277,57
3,31.4,92,0,9.523809,0,1611597060,765452,1611597060765,1611597060994,229,48
4,31.4,92,0,9.230769,0,1611597077,812452,1611597077812,1611597077994,182,47
5,31.4,92,0,9.523809,0,1611597094,858451,1611597094858,1611597095019,161,21
6,31.4,92,0,9.352869,0,1611597111,903451,1611597111903,1611597112091,188,27
7,31.4,92,0,9.328449,0,1611597128,949451,1611597128949,1611597129105,156,32
8,31.4,92,0,8.986569,0,1611597145,995450,1611597145995,1611597146154,159,3
9,31.4,92,0,8.717949,0,1611597163,40450,1611597163040,1611597163290,250,91
10,31.4,91,0,8.620269,0,1611597180,86450,1611597180086,1611597180291,205,45
11,31.4,91,0,8.424909,0,1611597197,131449,1611597197131,1611597197286,155,50
12,31.4,91,0,7.887668,0,1611597214,176449,1611597214176,1611597214386,210,55
13,31.4,91,0,7.472528,0,1611597231,222448,1611597231222,1611597231470,248,38
14,31.4,91,0,7.301587,0,1611597248,268447,1611597248268,1611597248490,222,26
