id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,15.97,0,1611250246,469764,1611250246469,1611250246718,249,0
1,30.2,95,0,16.04,0,1611250257,501754,1611250257501,1611250257749,248,1
2,30.1,95,0,16.02,0,1611250268,532756,1611250268532,1611250268780,248,0
3,30.1,95,0,16.14,0,1611250279,563754,1611250279563,1611250279811,248,0
4,30.2,95,0,15.8,0,1611250290,594755,1611250290594,1611250290841,247,1
5,30.1,95,0,15.56,0,1611250301,625762,1611250301625,1611250301870,245,2
6,30.2,95,0,15.97,0,1611250312,656755,1611250312656,1611250312902,246,1
7,30.2,95,0,15.95,0,1611250323,687753,1611250323687,1611250323934,247,1
8,30.2,95,0,16.09,0,1611250334,718754,1611250334718,1611250334965,247,0
9,30.3,95,0,16.04,0,1611250345,748752,1611250345748,1611250345993,245,2
10,30.3,95,0,16,0,1611250356,779754,1611250356779,1611250357025,246,1
11,30.3,95,0,16.02,0,1611250367,809752,1611250367809,1611250368053,244,2
12,30.4,95,0,15.97,0,1611250378,840754,1611250378840,1611250379086,246,2
13,30.4,95,0,16.09,0,1611250389,871751,1611250389871,1611250390114,243,3
14,30.4,95,0,16.09,0,1611250400,901753,1611250400901,1611250401144,243,0
