id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.4,90,0,18.53,0,1611593973,999503,1611593973999,1611593974276,277,0
1,31.4,91,0,18.51,0,1611593988,544503,1611593988544,1611593988816,272,5
2,31.4,91,0,17.63,0,1611594003,90503,1611594003090,1611594003356,266,6
3,31.4,91,0,18.36,0,1611594017,635510,1611594017635,1611594017899,264,2
4,31.4,91,0,18.29,0,1611594032,181502,1611594032181,1611594032439,258,6
5,31.4,90,0,18.22,0,1611594046,726502,1611594046726,1611594046979,253,5
6,31.4,90,0,16.83,0,1611594061,273509,1611594061273,1611594061520,247,6
7,31.4,90,0,18.53,0,1611594075,818501,1611594075818,1611594076061,243,4
8,31.4,90,0,18.53,0,1611594090,364501,1611594090364,1611594090601,237,6
9,31.4,90,0,18.63,0,1611594104,910501,1611594104910,1611594105142,232,5
10,31.4,90,0,18.63,0,1611594119,455500,1611594119455,1611594119683,228,4
11,31.5,90,0,18.8,0,1611594134,1500,1611594134001,1611594134224,223,5
12,31.5,90,0,18.75,0,1611594148,546508,1611594148546,1611594148765,219,4
13,31.4,90,0,18.9,0,1611594163,92499,1611594163092,1611594163304,212,7
14,31.4,89,0,18.46,0,1611594177,637499,1611594177637,1611594177949,312,100
