id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,7.2527,0,1611251120,474711,1611251120474,1611251120634,160,0
1,30.3,95,0,6.7643,0,1611251132,257713,1611251132257,1611251132315,58,102
2,30.2,95,0,6.6422,0,1611251144,38715,1611251144038,1611251144097,59,1
3,30.2,95,0,6.6667,0,1611251155,818713,1611251155818,1611251155874,56,3
4,30.2,95,0,8.4737,0,1611251167,599714,1611251167599,1611251167655,56,0
5,30.2,95,0,9.1331,0,1611251179,380712,1611251179380,1611251179436,56,0
6,30.1,95,0,8.083,0,1611251191,161714,1611251191161,1611251191216,55,1
7,30.2,95,0,7.3504,0,1611251202,942712,1611251202942,1611251202997,55,0
8,30.1,95,0,7.4725,0,1611251214,723713,1611251214723,1611251214776,53,2
9,30.2,95,0,7.3748,0,1611251226,504711,1611251226504,1611251226558,54,1
10,30.3,95,0,7.3504,0,1611251238,285713,1611251238285,1611251238338,53,1
11,30.2,95,0,7.9609,0,1611251250,65711,1611251250065,1611251250119,54,1
12,30.2,95,0,8.0342,0,1611251261,846712,1611251261846,1611251261903,57,3
13,30.2,95,0,10.5006,0,1611251273,627710,1611251273627,1611251273679,52,5
14,30.2,95,0,9.3284,0,1611251285,408712,1611251285408,1611251285460,52,0
