id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,10.7204,0,1611254913,646718,1611254913646,1611254913788,142,0
1,29.9,95,0,11.5018,0,1611254928,182716,1611254928182,1611254928323,141,1
2,29.9,95,0,11.453,0,1611254942,718718,1611254942718,1611254942858,140,1
3,29.9,95,0,10.5739,0,1611254957,254715,1611254957254,1611254957394,140,0
4,30,95,0,10.6227,0,1611254971,790717,1611254971790,1611254971929,139,1
5,30,95,0,11.453,0,1611254986,325715,1611254986325,1611254986463,138,1
6,30,95,0,11.5263,0,1611255000,861716,1611255000861,1611255000999,138,0
7,30,95,0,11.3553,0,1611255015,397714,1611255015397,1611255015534,137,1
8,29.9,95,0,10.9402,0,1611255029,933716,1611255029933,1611255030070,137,0
9,30.1,95,0,11.1844,0,1611255044,468714,1611255044468,1611255044605,137,0
10,30,95,0,11.0134,0,1611255059,4723,1611255059004,1611255059140,136,1
11,30.1,95,0,10.696,0,1611255073,540713,1611255073540,1611255073675,135,1
12,30,95,0,10.7204,0,1611255088,76715,1611255088076,1611255088211,135,0
13,30.1,95,0,10.1099,0,1611255102,611712,1611255102611,1611255102746,135,0
14,30.1,95,0,10.5006,0,1611255117,147714,1611255117147,1611255117281,134,1
