id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,7.47,0,1611254554,193948,1611254554193,1611254554360,167,0
1,30.1,95,0,6.89,0,1611254564,979941,1611254564979,1611254565144,165,2
2,30.1,95,0,13.19,0,1611254575,765939,1611254575765,1611254575929,164,1
3,30.1,95,0,13.19,0,1611254586,550941,1611254586550,1611254586714,164,0
4,30.1,95,0,13.38,0,1611254597,336938,1611254597336,1611254597502,166,2
5,30.1,95,0,11.75,0,1611254608,122940,1611254608122,1611254608285,163,3
6,30.1,95,0,8.89,0,1611254618,907938,1611254618907,1611254619070,163,0
7,30.2,95,0,9.01,0,1611254629,693940,1611254629693,1611254629855,162,1
8,30.2,95,0,9.47,0,1611254640,479937,1611254640479,1611254640641,162,0
9,30.2,95,0,10.77,0,1611254651,265939,1611254651265,1611254651427,162,0
10,30.2,95,0,11.87,0,1611254662,51937,1611254662051,1611254662212,161,1
11,30.1,95,0,11.58,0,1611254672,837939,1611254672837,1611254673004,167,6
12,30.2,95,0,13.46,0,1611254683,622937,1611254683622,1611254683782,160,7
13,30.2,95,0,13.28,0,1611254694,408938,1611254694408,1611254694569,161,1
14,30.1,95,0,13.11,0,1611254705,194936,1611254705194,1611254705354,160,1
