id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.3,91,0,15.4579,0,1611594625,618786,1611594625618,1611594625752,134,0
1,31.4,91,0,15.5067,0,1611594645,164786,1611594645164,1611594645297,133,1
2,31.4,91,0,15.1893,0,1611594664,709785,1611594664709,1611594664858,149,16
3,31.4,91,0,14.9206,0,1611594684,255785,1611594684255,1611594684414,159,10
4,31.4,91,0,14.8718,0,1611594703,800785,1611594703800,1611594703868,68,91
5,31.4,91,0,14.7741,0,1611594723,345784,1611594723345,1611594723428,83,15
7,31.4,91,0,14.3101,0,1611594762,437783,1611594762437,1611594762545,108,25
8,31.5,91,0,14.3834,0,1611594781,982783,1611594781982,1611594782103,121,13
9,31.5,90,0,14.4567,0,1611594801,528783,1611594801528,1611594801661,133,12
10,31.6,90,0,14.2613,0,1611594821,73782,1611594821073,1611594821219,146,13
11,31.6,90,0,14.1392,0,1611594840,619782,1611594840619,1611594840675,56,90
12,31.6,90,0,13.8462,0,1611594860,165780,1611594860165,1611594860233,68,12
13,31.6,90,0,13.8462,0,1611594879,711781,1611594879711,1611594879793,82,14
14,31.6,90,0,14.0171,0,1611594899,256781,1611594899256,1611594899350,94,12
