id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,94,0,12.478633,0,1611419599,436967,1611419599436,1611419599631,195,0
1,30.1,93,0,12.893773,0,1611419613,972973,1611419613972,1611419614134,162,33
2,30,92,0,13.015873,0,1611419628,508971,1611419628508,1611419628710,202,40
3,30.1,93,0,13.015873,0,1611419643,43972,1611419643043,1611419643251,208,6
4,30.1,93,0,13.137973,0,1611419657,579970,1611419657579,1611419657793,214,6
5,30.1,92,0,14.188034,0,1611419672,115972,1611419672115,1611419672334,219,5
6,30.1,92,0,14.481074,0,1611419686,651968,1611419686651,1611419686874,223,4
7,30,93,0,14.310134,0,1611419701,186970,1611419701186,1611419701414,228,5
8,30.1,92,0,14.456655,0,1611419715,722969,1611419715722,1611419715955,233,5
9,30,92,0,14.456655,0,1611419730,258970,1611419730258,1611419730496,238,5
10,30.1,92,0,14.334555,0,1611419744,794967,1611419744794,1611419745036,242,4
11,30.1,92,0,14.383394,0,1611419759,329969,1611419759329,1611419759577,248,6
12,30.1,92,0,14.432235,0,1611419773,865967,1611419773865,1611419774118,253,5
13,30.1,92,0,14.310134,0,1611419788,401968,1611419788401,1611419788659,258,5
14,30.1,92,0,14.432235,0,1611419802,937966,1611419802937,1611419803200,263,5
