id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,91,0,18.2906,0,1611590243,294677,1611590243294,1611590243516,222,0
1,31.1,91,0,20.3175,0,1611590254,581675,1611590254581,1611590254803,222,0
2,31.2,91,0,20.293,0,1611590265,870677,1611590265870,1611590266200,330,108
3,31.2,91,0,17.0696,0,1611590277,159675,1611590277159,1611590277467,308,22
4,31.1,91,0,16.2882,0,1611590288,448676,1611590288448,1611590288668,220,88
5,31.1,91,0,17.5824,0,1611590299,736674,1611590299736,1611590299993,257,37
6,31.2,91,0,16.5812,0,1611590311,24676,1611590311024,1611590311358,334,77
7,31.1,90,0,16.3614,0,1611590322,313674,1611590322313,1611590322622,309,25
8,31.1,90,0,15.9707,0,1611590333,601675,1611590333601,1611590333819,218,91
9,31.1,91,0,16.0195,0,1611590344,890673,1611590344890,1611590345150,260,42
10,31.1,91,0,16.2882,0,1611590356,177675,1611590356177,1611590356414,237,23
11,31.1,90,0,17.3382,0,1611590367,467673,1611590367467,1611590367780,313,76
12,31.1,90,0,18.6325,0,1611590378,755675,1611590378755,1611590379044,289,24
13,31.1,91,0,16.801,0,1611590390,45671,1611590390045,1611590390308,263,26
14,31.1,91,0,15.6777,0,1611590401,332674,1611590401332,1611590401573,241,22
